Year,Port Name,Direction,Cargo Group Name,Tonnage,Published Port Lat,Published Port Long
2022,Medway,Inwards,Other General Cargo,1046.183,51.406817,0.54407446
2022,Medway,Inwards,Ro-Ro Non-SP,214.365,51.406817,0.54407446
2022,Medway,Inwards,Ro-Ro Self-Prop,225.901,51.406817,0.54407446
2022,Medway,Outwards,All Cargo,906.565,51.406817,0.54407446
2022,Medway,Outwards,Dry Bulk,446.551,51.406817,0.54407446
2022,Medway,Outwards,Lo-Lo,19.374,51.406817,0.54407446
2022,Medway,Outwards,Main Freight,109.615,51.406817,0.54407446
2022,Medway,Outwards,Other General Cargo,287.319,51.406817,0.54407446
2022,Medway,Outwards,Ro-Ro Non-SP,90.241,51.406817,0.54407446
2022,Medway,Outwards,Ro-Ro Self-Prop,63.08,51.406817,0.54407446
2022,Milford Haven,Inwards,All Cargo,27700.272,51.705196,-5.01372
2022,Milford Haven,Inwards,Dry Bulk,46.318,51.705196,-5.01372
2022,Milford Haven,Inwards,Liquid Bulk,27232.159,51.705196,-5.01372
2022,Milford Haven,Inwards,Main Freight,416.294,51.705196,-5.01372
2022,Milford Haven,Inwards,Ro-Ro Non-SP,277.047,51.705196,-5.01372
2022,Milford Haven,Inwards,Ro-Ro Self-Prop,144.748,51.705196,-5.01372
2022,Milford Haven,Outwards,All Cargo,11201.795,51.705196,-5.01372
2022,Milford Haven,Outwards,Liquid Bulk,10897.024,51.705196,-5.01372
2022,Milford Haven,Outwards,Main Freight,294.59,51.705196,-5.01372
2022,Milford Haven,Outwards,Ro-Ro Non-SP,223.233,51.705196,-5.01372
2022,Milford Haven,Outwards,Ro-Ro Self-Prop,81.538,51.705196,-5.01372
2022,Newhaven,Inwards,All Cargo,1001.484,55.9803295,-3.1948191
2022,Newhaven,Inwards,Dry Bulk,688.105,55.9803295,-3.1948191
2022,Newhaven,Inwards,Main Freight,312.832,55.9803295,-3.1948191
2022,Newhaven,Inwards,Ro-Ro Non-SP,29.438,55.9803295,-3.1948191
2022,Newhaven,Inwards,Ro-Ro Self-Prop,283.941,55.9803295,-3.1948191
2022,Newhaven,Outwards,All Cargo,138.127,55.9803295,-3.1948191
2022,Newhaven,Outwards,Dry Bulk,50.19,55.9803295,-3.1948191
2022,Newhaven,Outwards,Main Freight,87.937,55.9803295,-3.1948191
2022,Newhaven,Outwards,Ro-Ro Non-SP,6.381,55.9803295,-3.1948191
2022,Newhaven,Outwards,Ro-Ro Self-Prop,81.556,55.9803295,-3.1948191
2022,Newport,Inwards,All Cargo,1409.577,51.569349,-2.9918778
2022,Newport,Inwards,Dry Bulk,771.568,51.569349,-2.9918778
2022,Newport,Inwards,Liquid Bulk,118.937,51.569349,-2.9918778
2022,Newport,Inwards,Other General Cargo,519.072,51.569349,-2.9918778
2022,Newport,Outwards,All Cargo,1151.443,51.569349,-2.9918778
2022,Newport,Outwards,Dry Bulk,158.084,51.569349,-2.9918778
2022,Newport,Outwards,Liquid Bulk,13.874,51.569349,-2.9918778
2022,Newport,Outwards,Main Freight,0.082,51.569349,-2.9918778
2022,Newport,Outwards,Other General Cargo,979.403,51.569349,-2.9918778
2022,Newport,Outwards,Ro-Ro Non-SP,0.082,51.569349,-2.9918778
2022,Orkney,Inwards,All Cargo,217.114,58.985524,-2.9601733
2022,Orkney,Inwards,Dry Bulk,49.097,58.985524,-2.9601733
2022,Orkney,Inwards,Liquid Bulk,29.993,58.985524,-2.9601733
2022,Orkney,Inwards,Main Freight,110.185,58.985524,-2.9601733
2022,Orkney,Inwards,Other General Cargo,26.901,58.985524,-2.9601733
2022,Orkney,Inwards,Ro-Ro Non-SP,94.533,58.985524,-2.9601733
2022,Orkney,Inwards,Ro-Ro Self-Prop,16.59,58.985524,-2.9601733
2022,Orkney,Outwards,All Cargo,2004.47,58.985524,-2.9601733
2022,Orkney,Outwards,Liquid Bulk,1924.767,58.985524,-2.9601733
2022,Orkney,Outwards,Main Freight,79.303,58.985524,-2.9601733
2022,Orkney,Outwards,Ro-Ro Non-SP,66.679,58.985524,-2.9601733
2022,Orkney,Outwards,Ro-Ro Self-Prop,13.024,58.985524,-2.9601733
2022,Peterhead,Inwards,All Cargo,501.847,57.50212142,-1.777763824
2022,Peterhead,Inwards,Dry Bulk,1.265,57.50212142,-1.777763824
2022,Peterhead,Inwards,Liquid Bulk,388.502,57.50212142,-1.777763824
2022,Peterhead,Inwards,Other General Cargo,112.08,57.50212142,-1.777763824
2022,Peterhead,Outwards,All Cargo,274.358,57.50212142,-1.777763824
2022,Peterhead,Outwards,Dry Bulk,8.949,57.50212142,-1.777763824
2022,Peterhead,Outwards,Liquid Bulk,118.448,57.50212142,-1.777763824
2022,Peterhead,Outwards,Other General Cargo,146.961,57.50212142,-1.777763824
2022,Plymouth,Inwards,All Cargo,1422.02,50.363939,-4.1232057
2022,Plymouth,Inwards,Dry Bulk,319.012,50.363939,-4.1232057
2022,Plymouth,Inwards,Liquid Bulk,1092.784,50.363939,-4.1232057
2022,Plymouth,Inwards,Main Freight,8.883,50.363939,-4.1232057
2022,Plymouth,Inwards,Other General Cargo,0.8,50.363939,-4.1232057
2022,Plymouth,Inwards,Ro-Ro Non-SP,0.936,50.363939,-4.1232057
2022,Plymouth,Inwards,Ro-Ro Self-Prop,8.488,50.363939,-4.1232057
2022,Plymouth,Outwards,All Cargo,561.013,50.363939,-4.1232057
2022,Plymouth,Outwards,Dry Bulk,554.659,50.363939,-4.1232057
2022,Plymouth,Outwards,Main Freight,6.348,50.363939,-4.1232057
2022,Plymouth,Outwards,Ro-Ro Non-SP,0.226,50.363939,-4.1232057
2022,Plymouth,Outwards,Ro-Ro Self-Prop,6.128,50.363939,-4.1232057
2022,Poole,Inwards,All Cargo,329.051,50.7179472,-1.981521
2022,Poole,Inwards,Dry Bulk,117.152,50.7179472,-1.981521
2022,Poole,Inwards,Main Freight,157.689,50.7179472,-1.981521
2022,Poole,Inwards,Other General Cargo,54.21,50.7179472,-1.981521
2022,Poole,Inwards,Ro-Ro Non-SP,127.442,50.7179472,-1.981521
2022,Poole,Inwards,Ro-Ro Self-Prop,30.247,50.7179472,-1.981521
2022,Poole,Outwards,All Cargo,253.763,50.7179472,-1.981521
2022,Poole,Outwards,Dry Bulk,122.978,50.7179472,-1.981521
2022,Poole,Outwards,Main Freight,80.958,50.7179472,-1.981521
2022,Poole,Outwards,Other General Cargo,49.827,50.7179472,-1.981521
2022,Poole,Outwards,Ro-Ro Non-SP,75.283,50.7179472,-1.981521
2022,Poole,Outwards,Ro-Ro Self-Prop,5.675,50.7179472,-1.981521
2022,Port Talbot,Inwards,All Cargo,5688.592,51.5952353,-3.7824148
2022,Port Talbot,Inwards,Dry Bulk,5686.876,51.5952353,-3.7824148
2022,Port Talbot,Inwards,Other General Cargo,1.716,51.5952353,-3.7824148
2022,Port Talbot,Outwards,All Cargo,291.258,51.5952353,-3.7824148
2022,Port Talbot,Outwards,Dry Bulk,289.159,51.5952353,-3.7824148
2022,Port Talbot,Outwards,Liquid Bulk,2.099,51.5952353,-3.7824148
2022,Portsmouth,Inwards,All Cargo,1881.578,50.800031,-1.0906023
2022,Portsmouth,Inwards,Dry Bulk,334.939,50.800031,-1.0906023
2022,Portsmouth,Inwards,Lo-Lo,108.255,50.800031,-1.0906023
2022,Portsmouth,Inwards,Main Freight,1318.641,50.800031,-1.0906023
2022,Portsmouth,Inwards,Other General Cargo,223.56,50.800031,-1.0906023
2022,Portsmouth,Inwards,Ro-Ro Non-SP,460.024,50.800031,-1.0906023
2022,Portsmouth,Inwards,Ro-Ro Self-Prop,754.8,50.800031,-1.0906023
2022,Portsmouth,Outwards,All Cargo,1032.156,50.800031,-1.0906023
2022,Portsmouth,Outwards,Dry Bulk,90.405,50.800031,-1.0906023
2022,Portsmouth,Outwards,Lo-Lo,121.398,50.800031,-1.0906023
2022,Portsmouth,Outwards,Main Freight,915.39,50.800031,-1.0906023
2022,Portsmouth,Outwards,Other General Cargo,21.525,50.800031,-1.0906023
2022,Portsmouth,Outwards,Ro-Ro Non-SP,482.497,50.800031,-1.0906023
2022,Portsmouth,Outwards,Ro-Ro Self-Prop,316.331,50.800031,-1.0906023
2022,Ramsgate,Inwards,All Cargo,42.886,51.3334726,1.4196476
2022,Ramsgate,Inwards,Dry Bulk,42.886,51.3334726,1.4196476
2022,River Trent,Inwards,All Cargo,825.665,53.618215,-0.701437
2022,River Trent,Inwards,Dry Bulk,390.436,53.618215,-0.701437
2022,River Trent,Inwards,Liquid Bulk,21.909,53.618215,-0.701437
2022,River Trent,Inwards,Other General Cargo,413.32,53.618215,-0.701437
2022,River Trent,Outwards,All Cargo,80.56,53.618215,-0.701437
2022,River Trent,Outwards,Dry Bulk,36.593,53.618215,-0.701437
2022,River Trent,Outwards,Other General Cargo,43.967,53.618215,-0.701437
2022,Rivers Hull & Humber,Inwards,All Cargo,10714.349,53.7124015,-0.3652257
2022,Rivers Hull & Humber,Inwards,Dry Bulk,427.316,53.7124015,-0.3652257
2022,Rivers Hull & Humber,Inwards,Liquid Bulk,10078.716,53.7124015,-0.3652257
2022,Rivers Hull & Humber,Inwards,Other General Cargo,208.317,53.7124015,-0.3652257
2022,Rivers Hull & Humber,Outwards,All Cargo,243.011,53.7124015,-0.3652257
2022,Rivers Hull & Humber,Outwards,Dry Bulk,243.011,53.7124015,-0.3652257
2022,Shoreham,Inwards,All Cargo,1386.905,50.829991,-0.27164288
2022,Shoreham,Inwards,Dry Bulk,1044.926,50.829991,-0.27164288
2022,Shoreham,Inwards,Liquid Bulk,45.526,50.829991,-0.27164288
2022,Shoreham,Inwards,Other General Cargo,296.453,50.829991,-0.27164288
2022,Shoreham,Outwards,All Cargo,180.247,50.829991,-0.27164288
2022,Shoreham,Outwards,Dry Bulk,180.247,50.829991,-0.27164288
2022,Southampton,Inwards,All Cargo,21717.446,50.884755,-1.3935095
2022,Southampton,Inwards,Dry Bulk,1389.555,50.884755,-1.3935095
2022,Southampton,Inwards,Liquid Bulk,14537.794,50.884755,-1.3935095
2022,Southampton,Inwards,Lo-Lo,5215.507,50.884755,-1.3935095
2022,Southampton,Inwards,Main Freight,5228.018,50.884755,-1.3935095
2022,Southampton,Inwards,Other General Cargo,21.686,50.884755,-1.3935095
2022,Southampton,Inwards,Ro-Ro Non-SP,13.666,50.884755,-1.3935095
2022,Southampton,Inwards,Ro-Ro Self-Prop,539.238,50.884755,-1.3935095
2022,Southampton,Outwards,All Cargo,9560.126,50.884755,-1.3935095
2022,Southampton,Outwards,Dry Bulk,748.938,50.884755,-1.3935095
2022,Southampton,Outwards,Liquid Bulk,5354.958,50.884755,-1.3935095
2022,Southampton,Outwards,Lo-Lo,2380.906,50.884755,-1.3935095
2022,Southampton,Outwards,Main Freight,2409.67,50.884755,-1.3935095
2022,Southampton,Outwards,Other General Cargo,17.103,50.884755,-1.3935095
2022,Southampton,Outwards,Ro-Ro Non-SP,31.919,50.884755,-1.3935095
2022,Southampton,Outwards,Ro-Ro Self-Prop,1026.302,50.884755,-1.3935095
2022,Sullom Voe,Inwards,All Cargo,23.415,60.461042,-1.296343
2022,Sullom Voe,Inwards,Dry Bulk,23.363,60.461042,-1.296343
2022,Sullom Voe,Inwards,Other General Cargo,0.052,60.461042,-1.296343
2022,Sullom Voe,Outwards,All Cargo,5605.922,60.461042,-1.296343
2022,Sullom Voe,Outwards,Dry Bulk,2.805,60.461042,-1.296343
2022,Sullom Voe,Outwards,Liquid Bulk,5603.066,60.461042,-1.296343
2022,Sullom Voe,Outwards,Other General Cargo,0.051,60.461042,-1.296343
2022,Sunderland,Inwards,All Cargo,567.35,54.9058512,-1.3828727
2022,Sunderland,Inwards,Dry Bulk,278.084,54.9058512,-1.3828727
2022,Sunderland,Inwards,Liquid Bulk,12.83,54.9058512,-1.3828727
2022,Sunderland,Inwards,Other General Cargo,276.436,54.9058512,-1.3828727
2022,Sunderland,Outwards,All Cargo,152.882,54.9058512,-1.3828727
2022,Sunderland,Outwards,Dry Bulk,126.736,54.9058512,-1.3828727
2022,Sunderland,Outwards,Other General Cargo,26.146,54.9058512,-1.3828727
2022,Swansea,Inwards,All Cargo,286.529,51.6195955,-3.9459248
2022,Swansea,Inwards,Dry Bulk,270.363,51.6195955,-3.9459248
2022,Swansea,Inwards,Other General Cargo,16.166,51.6195955,-3.9459248
2022,Swansea,Outwards,All Cargo,40.519,51.6195955,-3.9459248
2022,Swansea,Outwards,Dry Bulk,40.519,51.6195955,-3.9459248
2022,Tees & Hartlepool,Inwards,All Cargo,9996.286,54.6857276,-1.2093696
2022,Tees & Hartlepool,Inwards,Dry Bulk,3939.529,54.6857276,-1.2093696
2022,Tees & Hartlepool,Inwards,Liquid Bulk,3048.348,54.6857276,-1.2093696
2022,Tees & Hartlepool,Inwards,Lo-Lo,1705.737,54.6857276,-1.2093696
2022,Tees & Hartlepool,Inwards,Main Freight,2728.864,54.6857276,-1.2093696
2022,Tees & Hartlepool,Inwards,Other General Cargo,204.767,54.6857276,-1.2093696
2022,Tees & Hartlepool,Inwards,Ro-Ro Non-SP,1021.808,54.6857276,-1.2093696
2022,Tees & Hartlepool,Inwards,Ro-Ro Self-Prop,76.097,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,All Cargo,15381.476,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,Dry Bulk,1235.626,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,Liquid Bulk,12559.201,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,Lo-Lo,633.846,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,Main Freight,1064.094,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,Other General Cargo,505.929,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,Ro-Ro Non-SP,430.538,54.6857276,-1.2093696
2022,Tees & Hartlepool,Outwards,Ro-Ro Self-Prop,16.336,54.6857276,-1.2093696
2022,Tyne,Inwards,All Cargo,2430.609,55.017031,-1.4171066
2022,Tyne,Inwards,Dry Bulk,1907.718,55.017031,-1.4171066
2022,Tyne,Inwards,Liquid Bulk,31.453,55.017031,-1.4171066
2022,Tyne,Inwards,Lo-Lo,210.909,55.017031,-1.4171066
2022,Tyne,Inwards,Main Freight,333.238,55.017031,-1.4171066
2022,Tyne,Inwards,Other General Cargo,44.057,55.017031,-1.4171066
2022,Tyne,Inwards,Ro-Ro Non-SP,87.945,55.017031,-1.4171066
2022,Tyne,Inwards,Ro-Ro Self-Prop,148.527,55.017031,-1.4171066
2022,Tyne,Outwards,All Cargo,701.488,55.017031,-1.4171066
2022,Tyne,Outwards,Dry Bulk,316.597,55.017031,-1.4171066
2022,Tyne,Outwards,Lo-Lo,96.678,55.017031,-1.4171066
2022,Tyne,Outwards,Main Freight,197.434,55.017031,-1.4171066
2022,Tyne,Outwards,Other General Cargo,27.928,55.017031,-1.4171066
2022,Tyne,Outwards,Ro-Ro Non-SP,62.698,55.017031,-1.4171066
2022,Tyne,Outwards,Ro-Ro Self-Prop,197.587,55.017031,-1.4171066
2022,Warrenpoint,Inwards,All Cargo,1531.598,54.0999923,-6.2512827
2022,Warrenpoint,Inwards,Dry Bulk,170.108,54.0999923,-6.2512827
2022,Warrenpoint,Inwards,Liquid Bulk,38.61,54.0999923,-6.2512827
2022,Warrenpoint,Inwards,Lo-Lo,1.435,54.0999923,-6.2512827
2022,Warrenpoint,Inwards,Main Freight,1105.561,54.0999923,-6.2512827
2022,Warrenpoint,Inwards,Other General Cargo,215.85,54.0999923,-6.2512827
2022,Warrenpoint,Inwards,Ro-Ro Non-SP,1040.886,54.0999923,-6.2512827
2022,Warrenpoint,Inwards,Ro-Ro Self-Prop,64.709,54.0999923,-6.2512827
2022,Warrenpoint,Outwards,All Cargo,1708.326,54.0999923,-6.2512827
2022,Warrenpoint,Outwards,Dry Bulk,178.851,54.0999923,-6.2512827
2022,Warrenpoint,Outwards,Lo-Lo,69.696,54.0999923,-6.2512827
2022,Warrenpoint,Outwards,Main Freight,1387.677,54.0999923,-6.2512827
2022,Warrenpoint,Outwards,Other General Cargo,141.757,54.0999923,-6.2512827
2022,Warrenpoint,Outwards,Ro-Ro Non-SP,1248.093,54.0999923,-6.2512827
2022,Warrenpoint,Outwards,Ro-Ro Self-Prop,69.929,54.0999923,-6.2512827
2023,Aberdeen,Inwards,All Cargo,1731.154,57.143609,-2.0634873
2023,Aberdeen,Inwards,Dry Bulk,169.091,57.143609,-2.0634873
2023,Aberdeen,Inwards,Liquid Bulk,1016.706,57.143609,-2.0634873
2023,Aberdeen,Inwards,Lo-Lo,3.958,57.143609,-2.0634873
2023,Aberdeen,Inwards,Main Freight,172.305,57.143609,-2.0634873
2023,Aberdeen,Inwards,Other General Cargo,371.156,57.143609,-2.0634873
2023,Aberdeen,Inwards,Ro-Ro Non-SP,166.73,57.143609,-2.0634873
2023,Aberdeen,Inwards,Ro-Ro Self-Prop,3.513,57.143609,-2.0634873
2023,Aberdeen,Outwards,All Cargo,1866.215,57.143609,-2.0634873
2023,Aberdeen,Outwards,Dry Bulk,216.503,57.143609,-2.0634873
2023,Aberdeen,Outwards,Liquid Bulk,804.416,57.143609,-2.0634873
2023,Aberdeen,Outwards,Lo-Lo,11.164,57.143609,-2.0634873
2023,Aberdeen,Outwards,Main Freight,193.708,57.143609,-2.0634873
2023,Aberdeen,Outwards,Other General Cargo,648.524,57.143609,-2.0634873
2023,Aberdeen,Outwards,Ro-Ro Non-SP,182.255,57.143609,-2.0634873
2023,Aberdeen,Outwards,Ro-Ro Self-Prop,3.353,57.143609,-2.0634873
2023,Belfast,Inwards,All Cargo,10822.376,54.596391,-5.9301829
2023,Belfast,Inwards,Dry Bulk,3766.479,54.596391,-5.9301829
2023,Belfast,Inwards,Liquid Bulk,1846.164,54.596391,-5.9301829
2023,Belfast,Inwards,Lo-Lo,933.296,54.596391,-5.9301829
2023,Belfast,Inwards,Main Freight,4881.497,54.596391,-5.9301829
2023,Belfast,Inwards,Other General Cargo,292.084,54.596391,-5.9301829
2023,Belfast,Inwards,Ro-Ro Non-SP,2976.089,54.596391,-5.9301829
2023,Belfast,Inwards,Ro-Ro Self-Prop,1008.264,54.596391,-5.9301829
2023,Belfast,Outwards,All Cargo,7614.776,54.596391,-5.9301829
2023,Belfast,Outwards,Dry Bulk,2522.332,54.596391,-5.9301829
2023,Belfast,Outwards,Lo-Lo,807.44,54.596391,-5.9301829
2023,Belfast,Outwards,Main Freight,5031.109,54.596391,-5.9301829
2023,Belfast,Outwards,Other General Cargo,60.68,54.596391,-5.9301829
2023,Belfast,Outwards,Ro-Ro Non-SP,3085.134,54.596391,-5.9301829
2023,Belfast,Outwards,Ro-Ro Self-Prop,1139.19,54.596391,-5.9301829
2023,Boston,Inwards,All Cargo,627.177,52.9689077,-0.0182756
2023,Boston,Inwards,Dry Bulk,27.966,52.9689077,-0.0182756
2023,Boston,Inwards,Liquid Bulk,13.262,52.9689077,-0.0182756
2023,Boston,Inwards,Other General Cargo,585.949,52.9689077,-0.0182756
2023,Boston,Outwards,All Cargo,113.006,52.9689077,-0.0182756
2023,Boston,Outwards,Dry Bulk,51.884,52.9689077,-0.0182756
2023,Boston,Outwards,Other General Cargo,61.122,52.9689077,-0.0182756
2023,Bristol,Inwards,All Cargo,6742.732,51.448193,-2.6035933
2023,Bristol,Inwards,Dry Bulk,2000.4,51.448193,-2.6035933
2023,Bristol,Inwards,Liquid Bulk,2876.46,51.448193,-2.6035933
2023,Bristol,Inwards,Lo-Lo,490.648,51.448193,-2.6035933
2023,Bristol,Inwards,Main Freight,556.575,51.448193,-2.6035933
2023,Bristol,Inwards,Other General Cargo,388.252,51.448193,-2.6035933
2023,Bristol,Inwards,Ro-Ro Non-SP,65.937,51.448193,-2.6035933
2023,Bristol,Inwards,Ro-Ro Self-Prop,921.035,51.448193,-2.6035933
2023,Bristol,Outwards,All Cargo,1794.719,51.448193,-2.6035933
2023,Bristol,Outwards,Dry Bulk,1047.595,51.448193,-2.6035933
2023,Bristol,Outwards,Liquid Bulk,10.188,51.448193,-2.6035933
2023,Bristol,Outwards,Lo-Lo,465.835,51.448193,-2.6035933
2023,Bristol,Outwards,Main Freight,503.064,51.448193,-2.6035933
2023,Bristol,Outwards,Other General Cargo,4.182,51.448193,-2.6035933
2023,Bristol,Outwards,Ro-Ro Non-SP,41.129,51.448193,-2.6035933
2023,Bristol,Outwards,Ro-Ro Self-Prop,225.79,51.448193,-2.6035933
2023,Cairnryan,Inwards,All Cargo,1771.818,54.9738045,-5.0250851
2023,Cairnryan,Inwards,Main Freight,1771.786,54.9738045,-5.0250851
2023,Cairnryan,Inwards,Ro-Ro Non-SP,721.521,54.9738045,-5.0250851
2023,Cairnryan,Inwards,Ro-Ro Self-Prop,1050.297,54.9738045,-5.0250851
2023,Cairnryan,Outwards,All Cargo,2062.022,54.9738045,-5.0250851
2023,Cairnryan,Outwards,Main Freight,2057.378,54.9738045,-5.0250851
2023,Cairnryan,Outwards,Ro-Ro Non-SP,802.908,54.9738045,-5.0250851
2023,Cairnryan,Outwards,Ro-Ro Self-Prop,1259.114,54.9738045,-5.0250851
2023,Cardiff,Inwards,All Cargo,1029.489,51.4816546,-3.1791934
2023,Cardiff,Inwards,Dry Bulk,309.981,51.4816546,-3.1791934
2023,Cardiff,Inwards,Liquid Bulk,647.008,51.4816546,-3.1791934
2023,Cardiff,Inwards,Other General Cargo,72.5,51.4816546,-3.1791934
2023,Cardiff,Outwards,All Cargo,76.126,51.4816546,-3.1791934
2023,Cardiff,Outwards,Dry Bulk,44.733,51.4816546,-3.1791934
2023,Cardiff,Outwards,Other General Cargo,31.393,51.4816546,-3.1791934
2023,Clyde,Inwards,All Cargo,7586.21,55.865084,-4.3237846
2023,Clyde,Inwards,Dry Bulk,744.551,55.865084,-4.3237846
2023,Clyde,Inwards,Liquid Bulk,6399.143,55.865084,-4.3237846
2023,Clyde,Inwards,Lo-Lo,347.37,55.865084,-4.3237846
2023,Clyde,Inwards,Main Freight,347.37,55.865084,-4.3237846
2023,Clyde,Inwards,Other General Cargo,95.146,55.865084,-4.3237846
2023,Clyde,Outwards,All Cargo,1007.954,55.865084,-4.3237846
2023,Clyde,Outwards,Dry Bulk,202.104,55.865084,-4.3237846
2023,Clyde,Outwards,Liquid Bulk,707.885,55.865084,-4.3237846
2023,Clyde,Outwards,Lo-Lo,35.072,55.865084,-4.3237846
2023,Clyde,Outwards,Main Freight,35.072,55.865084,-4.3237846
2023,Clyde,Outwards,Other General Cargo,62.893,55.865084,-4.3237846
2023,Cromarty Firth,Inwards,All Cargo,194.472,57.68333333,-4.033333333
2023,Cromarty Firth,Inwards,Dry Bulk,35.94,57.68333333,-4.033333333
2023,Cromarty Firth,Inwards,Liquid Bulk,23.134,57.68333333,-4.033333333
2023,Cromarty Firth,Inwards,Other General Cargo,133.741,57.68333333,-4.033333333
2023,Cromarty Firth,Inwards,Ro-Ro Self-Prop,1.657,57.68333333,-4.033333333
2023,Cromarty Firth,Outwards,All Cargo,144.228,57.68333333,-4.033333333
2023,Cromarty Firth,Outwards,Dry Bulk,6.876,57.68333333,-4.033333333
2023,Cromarty Firth,Outwards,Liquid Bulk,0.821,57.68333333,-4.033333333
2023,Cromarty Firth,Outwards,Other General Cargo,133.445,57.68333333,-4.033333333
2023,Cromarty Firth,Outwards,Ro-Ro Self-Prop,3.086,57.68333333,-4.033333333
2023,Dover,Inwards,All Cargo,12798.387,51.1251275,1.3134228
2023,Dover,Inwards,Dry Bulk,208.532,51.1251275,1.3134228
2023,Dover,Inwards,Lo-Lo,40.32,51.1251275,1.3134228
2023,Dover,Inwards,Main Freight,12422.048,51.1251275,1.3134228
2023,Dover,Inwards,Other General Cargo,103.707,51.1251275,1.3134228
2023,Dover,Inwards,Ro-Ro Non-SP,338.695,51.1251275,1.3134228
2023,Dover,Inwards,Ro-Ro Self-Prop,12107.133,51.1251275,1.3134228
2023,Dover,Outwards,All Cargo,6427.025,51.1251275,1.3134228
2023,Dover,Outwards,Dry Bulk,60.072,51.1251275,1.3134228
2023,Dover,Outwards,Lo-Lo,2.14,51.1251275,1.3134228
2023,Dover,Outwards,Main Freight,6342.829,51.1251275,1.3134228
2023,Dover,Outwards,Other General Cargo,2.87,51.1251275,1.3134228
2023,Dover,Outwards,Ro-Ro Non-SP,64.539,51.1251275,1.3134228
2023,Dover,Outwards,Ro-Ro Self-Prop,6297.404,51.1251275,1.3134228
2023,Dundee,Inwards,All Cargo,393.704,56.46196324,-2.952554173
2023,Dundee,Inwards,Dry Bulk,236.897,56.46196324,-2.952554173
2023,Dundee,Inwards,Liquid Bulk,87.511,56.46196324,-2.952554173
2023,Dundee,Inwards,Other General Cargo,69.296,56.46196324,-2.952554173
2023,Dundee,Outwards,All Cargo,70.167,56.46196324,-2.952554173
2023,Dundee,Outwards,Dry Bulk,68.153,56.46196324,-2.952554173
2023,Dundee,Outwards,Other General Cargo,2.014,56.46196324,-2.952554173
2023,Felixstowe,Inwards,All Cargo,15389.374,51.9642959,1.3289938
2023,Felixstowe,Inwards,Liquid Bulk,59.561,51.9642959,1.3289938
2023,Felixstowe,Inwards,Lo-Lo,13194.096,51.9642959,1.3289938
2023,Felixstowe,Inwards,Main Freight,15325.349,51.9642959,1.3289938
2023,Felixstowe,Inwards,Other General Cargo,4.049,51.9642959,1.3289938
2023,Felixstowe,Inwards,Ro-Ro Non-SP,2020.358,51.9642959,1.3289938
2023,Felixstowe,Inwards,Ro-Ro Self-Prop,111.31,51.9642959,1.3289938
2023,Felixstowe,Outwards,All Cargo,7136.603,51.9642959,1.3289938
2023,Felixstowe,Outwards,Lo-Lo,5809.713,51.9642959,1.3289938
2023,Felixstowe,Outwards,Main Freight,7128.152,51.9642959,1.3289938
2023,Felixstowe,Outwards,Other General Cargo,8.309,51.9642959,1.3289938
2023,Felixstowe,Outwards,Ro-Ro Non-SP,1253.017,51.9642959,1.3289938
2023,Felixstowe,Outwards,Ro-Ro Self-Prop,65.564,51.9642959,1.3289938
2023,Fishguard,Inwards,All Cargo,195.579,51.993364,-4.976783
2023,Fishguard,Inwards,Liquid Bulk,5.823,51.993364,-4.976783
2023,Fishguard,Inwards,Main Freight,189.736,51.993364,-4.976783
2023,Fishguard,Inwards,Ro-Ro Non-SP,140.147,51.993364,-4.976783
2023,Fishguard,Inwards,Ro-Ro Self-Prop,49.609,51.993364,-4.976783
2023,Fishguard,Outwards,All Cargo,129.019,51.993364,-4.976783
2023,Fishguard,Outwards,Main Freight,128.977,51.993364,-4.976783
2023,Fishguard,Outwards,Ro-Ro Non-SP,100.98,51.993364,-4.976783
2023,Fishguard,Outwards,Ro-Ro Self-Prop,28.039,51.993364,-4.976783
2023,Forth,Inwards,All Cargo,4062.652,55.955811,-3.002736
2023,Forth,Inwards,Dry Bulk,889.153,55.955811,-3.002736
2023,Forth,Inwards,Liquid Bulk,2127.911,55.955811,-3.002736
2023,Forth,Inwards,Lo-Lo,953.401,55.955811,-3.002736
2023,Forth,Inwards,Main Freight,953.401,55.955811,-3.002736
2023,Forth,Inwards,Other General Cargo,92.187,55.955811,-3.002736
2023,Forth,Outwards,All Cargo,14458.328,55.955811,-3.002736
2023,Forth,Outwards,Dry Bulk,96.236,55.955811,-3.002736
2023,Forth,Outwards,Liquid Bulk,13094.269,55.955811,-3.002736
2023,Forth,Outwards,Lo-Lo,1237.687,55.955811,-3.002736
2023,Forth,Outwards,Main Freight,1237.687,55.955811,-3.002736
2023,Forth,Outwards,Other General Cargo,30.136,55.955811,-3.002736
2023,Fowey,Inwards,All Cargo,6.761,50.3357786,-4.6365952
2023,Fowey,Inwards,Dry Bulk,6.761,50.3357786,-4.6365952
2023,Fowey,Outwards,All Cargo,218.347,50.3357786,-4.6365952
